region,demographic-type,demographic,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
26900,Age of Business,Ages 2 to 3,0.5960376580205275,0.6047998523995713,0.5998853245616682,0.5930298826843877,0.5879715710636523,0.5912775041050903,0.6239435009895749,0.6418629905583542,0.6626573627796561,0.6572732468231023,0.6409935399869798,0.6386476076902003,0.5951565800208926,0.5839454825630975,0.5867363175583895,0.5906308585368057,0.6083896376052318,0.6208185809375443,0.6217490730968038,0.6258307357525142
26900,Age of Business,Ages 4 to 5,0.6288667519551219,0.6520441399775128,0.6496812015290587,0.6355195488282391,0.6142505974735405,0.6058716226620707,0.6036328943899776,0.6308354535234602,0.6936227890188561,0.6847663152253105,0.6692731871138936,0.6552043833419642,0.657698151430742,0.6452058326886765,0.590244666800976,0.5739887569212562,0.6152959113388179,0.6232186566155602,0.6365770490828994,0.6385315318227365
26900,Age of Business,Ages 6 to 10,0.6274508271256569,0.651888851711996,0.6798908022997697,0.6674131515029971,0.6629882319362417,0.6419645661958283,0.6483000224567708,0.6586915910860527,0.6929923058053683,0.6700355022602777,0.6651588748182856,0.6624536137824308,0.6767818791946308,0.6811131448715342,0.6824334252548344,0.66887245447653,0.6542349726775957,0.6418171905294977,0.6443557379660604,0.6397433095966477
26900,Age of Business,Ages 11+,0.709389345281745,0.7220592118628553,0.7416024914002022,0.731738039752856,0.7314700709988086,0.7231994822478396,0.7256758298512457,0.7497479934900665,0.7895769353713091,0.7813223381058785,0.7676869807415321,0.7579074321946062,0.7519412218507769,0.7410553177161542,0.7258522089699946,0.7257787406477401,0.7240888760230396,0.7247780239788644,0.7278901611891726,0.7267808137252536
27,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
27,Age of Business,Ages 0 to 1,0.5695174027088568,0.5718589793465951,0.5864382574098409,0.5362902570932064,0.5579616474745918,0.5326507363252643,0.48294822415660943,0.5436123104937165,0.5757081585521044,0.5789992292758119,0.5556595294917582,0.5343359749616565,0.5468007787567476,0.5436458429482122,0.5391896795681441,0.5472825336141443,0.5515196399415534,0.5443386568115742,0.5646199804488037,0.5535758299064694
27,Age of Business,Ages 2 to 3,0.625287626880083,0.6579169667707028,0.6799763519164801,0.6602001256531667,0.6507435981096925,0.6447212675232812,0.635478718864681,0.6621886011384077,0.6605758749239655,0.660659569537466,0.6649077678018849,0.658767411042009,0.6415047053368921,0.6242144291673104,0.641050439148322,0.6324082777933036,0.6232910426797997,0.6256311060723058,0.6428183465581687,0.6325950440194487
27,Age of Business,Ages 4 to 5,0.6404139035795474,0.6597116250172893,0.6854410172864344,0.6855142472060209,0.6844649399873658,0.6833659445609132,0.6752000109470073,0.6734420085392732,0.7020893110844917,0.7079366084483691,0.6689576349139894,0.6594796125697828,0.6659822400056158,0.6668445084123281,0.6609678254657086,0.6569336019605218,0.6694977531638643,0.6481720676471009,0.6414577000373666,0.6439047241540845
27,Age of Business,Ages 6 to 10,0.6533692917040621,0.6769356592533388,0.6976130420454058,0.6854014279257168,0.6763269163806397,0.7007647129833253,0.7024990536359957,0.7099881422653985,0.7431015924253982,0.7281388834371153,0.7182751567915872,0.7028553494954267,0.6862172413180987,0.6758621255469046,0.6727263816967046,0.6755567865995643,0.6782851138013352,0.6826663198444255,0.6878244882384457,0.6791253108132069
27,Age of Business,Ages 11+,0.7345164023008249,0.7565860477936577,0.7719305252841504,0.7675777725352473,0.7620890853451207,0.7677504422815438,0.7672675907201493,0.783058557804418,0.8146508687375201,0.8019627852708812,0.785849928373227,0.7821589958807127,0.7765137931817888,0.7716913046992318,0.771881667599702,0.7760966209062428,0.774364287625861,0.7671740064597138,0.7734888635722359,0.7795208415819973
27260,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
27260,Age of Business,Ages 0 to 1,0.40395098159760645,0.48683069304728793,0.5049135311087456,0.48893258596269173,0.4742018877324321,0.4659154530314305,0.48694555133313844,0.516891244651638,0.5834990340668144,0.5735996404292376,0.5381625375021227,0.50997859999419,0.5290107163842229,0.5409560735056327,0.5301885478507634,0.5194620203355683,0.5244404466702323,0.5156235204999526,0.5328215002265225,0.5190060679003059
27260,Age of Business,Ages 2 to 3,0.5634555873447497,0.5056736180072824,0.537303593928622,0.6049521341682862,0.6012470135772974,0.5830820211882748,0.5923397094629308,0.6152596455046014,0.6283041846350423,0.635748887968449,0.676448060797167,0.6179425245171257,0.5601558583602971,0.5849862525329813,0.6074705743157378,0.6242662429969061,0.6197530243203139,0.6112308874185315,0.6317733696645191,0.6342189852300931
27260,Age of Business,Ages 4 to 5,0.5410260658754175,0.5543112912760747,0.616790231553301,0.5922709178523132,0.5637407590604655,0.5979982236797158,0.6394103504383515,0.6407237958155554,0.6669200595980175,0.6753311876107846,0.6512607552581262,0.6540810880265681,0.6989098514778274,0.6194913342422489,0.5792696260660398,0.5907910507391131,0.6282133440749963,0.6350912982409204,0.6706399207029216,0.6498380294603019
27260,Age of Business,Ages 6 to 10,0.5591899868097665,0.555006107701591,0.5922900607334735,0.6006021358782095,0.5801131928181108,0.5922056897492105,0.622003206737612,0.6603370012120636,0.6996639757219021,0.705097966384994,0.6913482174598089,0.705072884004836,0.6875385184272156,0.686217997715889,0.6730902500133269,0.6697613585196939,0.6416739623927916,0.6484134384448024,0.6601207243460765,0.6881463060402357
27260,Age of Business,Ages 11+,0.6528423508883544,0.6779524342506118,0.69113249333042,0.6987321049353876,0.7013917875938157,0.6946149063017139,0.711457001538366,0.7440365099731716,0.7855195264826592,0.7838788048554813,0.7837167510649791,0.7725912011008534,0.7715532744791646,0.7616715253263004,0.7567767433005558,0.752598107715214,0.7404977064191224,0.738828593200578,0.7426207573382174,0.7403852491087913
28,Age of Business,Total,,,,,,,,,,,,,,,,,,,,
28,Age of Business,Ages 0 to 1,,,,0.5294347453497555,0.47872842271105553,0.4700611496127191,0.4872849840283062,0.4923379303926024,0.5441342853307595,0.5214987754889924,0.5232537749634681,0.5167510471680933,0.5161302150939798,0.5102675987077578,0.5040253797201433,0.5047598565401378,0.5057685872984006,,,
